#group,FALSE,FALSE,FALSE,FALSE
#datatype,string,dateTime:RFC3339,string,long
#default,,,,
,host,time,topic,value
,LAPTOP-8866L08J,2024-05-02T08:49:53.335600111Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:54.413257212Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:54.413347168Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:55.497359388Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:55.497364978Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:56.59590809Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:56.595910996Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:57.670436296Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:57.670463427Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:58.950356082Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:49:58.950472929Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:10.654411312Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:10.65961445Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:11.725389445Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:12.806625213Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:12.806625223Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:13.881690376Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:13.881855339Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:14.96220892Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:14.964704597Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:16.044569491Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:16.055142093Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:17.126883994Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:17.126910885Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:23.619360819Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:23.619395633Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:24.798341591Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:24.8033083Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:25.806294495Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:25.806294515Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:26.877385405Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:26.881266358Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:27.949319569Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:27.95312082Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:29.044073363Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:29.044079169Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:30.109306027Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:30.109313111Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:31.195333233Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:31.195333263Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:32.282819388Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:32.282822083Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:33.371786605Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:33.377285113Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:34.44346799Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:35.519760182Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:35.519869986Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:36.622615435Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:36.627704031Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:37.685484512Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:37.685486932Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:38.76300038Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:38.763046622Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:39.848342017Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:39.848373662Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:40.942308307Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:40.947494112Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:42.013942437Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:42.020306565Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:43.100149098Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:43.105542378Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:44.182875155Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:44.182884824Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:45.267595783Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:45.267595793Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:46.350217797Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:46.350217812Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:47.430431679Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:47.441528933Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:48.504945255Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:48.505057463Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:49.603529954Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:49.603529974Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:50.684050708Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:50.684067901Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:51.75748603Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:51.757489021Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:52.843480587Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:52.843480602Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:53.928232703Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:53.933884314Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:55.003022992Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:55.003053004Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:56.103475472Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:56.103475507Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:57.162682502Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:57.162696518Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:58.244837442Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:58.244849239Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:59.341821127Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:50:59.346002295Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:00.407389815Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:00.412192904Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:01.486538248Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:01.491996065Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:02.575406326Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:02.580158437Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:03.649247861Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:03.657715191Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:04.748369479Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:04.748372946Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:05.824631875Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:05.830942556Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:06.907073733Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:06.907116294Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:13.39109336Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:13.403745685Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:14.473654945Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:14.478707498Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:15.565308047Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:15.565308062Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:16.661379196Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:16.661420474Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:17.723435049Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:17.723479058Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:18.817691514Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:18.818263289Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:19.888357726Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:19.892731996Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:20.973369664Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:20.973389461Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:22.061872073Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:22.066812883Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:23.132555587Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:23.136745352Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:24.227297767Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:24.230535689Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:25.296815598Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:25.296927811Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:31.789219371Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:31.789278944Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:32.873204071Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:32.873233437Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:33.958079189Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:33.958127671Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:40.455974641Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:40.455989369Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:41.533205864Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:41.533205879Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:42.609832774Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:42.60987539Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:43.693431888Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:43.699609125Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:44.788042713Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:44.793981828Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:45.85620559Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:45.861304771Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:46.945405091Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:46.951262095Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:48.015626375Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:48.021242602Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:49.115584605Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:49.115597625Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:50.184109326Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:50.184155058Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:51.291095896Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:51.291119321Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:52.347815143Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:52.353685422Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:53.434283266Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:53.441911743Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:54.524369144Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:54.524369184Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:55.594180953Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:55.594191282Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:56.684615591Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:56.689881777Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:57.762054981Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:57.762055011Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:58.846484724Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:58.856832747Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:59.922658642Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:51:59.927920405Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:01.005113408Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:01.005124484Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:02.090550186Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:02.090621812Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:03.167028252Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:03.167028973Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:04.2582172Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:04.258237333Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:05.334132178Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:05.334224603Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:06.420115669Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:06.4269926Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:07.57982283Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:07.57985448Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:08.580583782Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:08.581790042Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:09.679389183Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:09.679452438Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:10.744684502Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:10.746087736Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:11.829694828Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:11.831341694Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:12.928847752Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:12.928847777Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:13.994106379Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:13.995290782Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:15.067159823Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:15.067229115Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:16.160495593Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:16.160495623Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:17.254443333Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:17.254527523Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:18.316757762Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:18.322351136Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:19.406189513Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:19.406230365Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:20.476619805Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:20.483286867Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:21.56430785Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:21.564327167Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:22.644356813Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:22.650304665Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:23.730606748Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:23.730645692Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:24.806419681Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:24.806439038Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:31.317891168Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:31.327238408Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:32.39359427Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:32.39359431Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:33.464932884Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:33.470948324Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:34.565267156Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:34.565342313Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:35.637994509Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:35.638019426Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:36.717049405Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:36.71704943Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:37.811254195Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:37.811272219Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:38.879119206Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:38.879132281Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:39.965419775Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:39.965419795Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:41.051705333Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:41.051992182Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:42.129467696Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:42.129467731Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:43.203333872Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:43.208844794Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:44.294613803Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:44.294619153Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:45.36911959Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:45.369153655Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:46.449501405Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:46.455074981Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:47.533330023Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:47.533333795Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:54.046706874Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:54.046706884Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:55.113604603Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:55.118353203Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:56.206625593Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:56.206656351Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:57.278609201Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:57.278611526Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:58.366921908Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:58.366922028Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:59.462142636Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:52:59.467730549Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:00.532086936Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:00.535572653Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:01.965816551Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:01.965980212Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:08.102049134Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:08.102049645Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:09.192197135Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:09.192211117Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:10.255933472Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:10.263667886Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:11.349947991Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:11.350032742Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:12.418654198Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:12.418654228Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:13.507964451Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:13.51399263Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:14.588091418Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:15.674117636Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:16.75469724Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:17.846391785Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:18.916379728Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:19.994050101Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:21.071550129Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:22.156314652Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:23.247651892Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:24.32045616Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:25.405666935Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:26.497912465Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:33.07672009Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:34.066789429Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:40.563917342Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:41.644704014Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:42.719166038Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:43.8749915Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:44.877036995Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:45.969650012Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:47.047391764Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:48.127834929Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:49.211974488Z,LoRa/ab/cm,16
,LAPTOP-8866L08J,2024-05-02T08:53:50.290877622Z,LoRa/ab/cm,16
